Inspection_ID,DBA_Name,AKA_Name,License_#,Facility_Type,Risk,Address,City,State,Zip,Inspection_Date,Inspection_Type,Results
2552262,MCDONALD'S #6491,MCDONALD'S,2009449.0,Restaurant,Risk 2 (Medium),36 W RANDOLPH ST ,CHICAGO,IL,60601.0,02/25/2022,Canvass,Out of Business
2552788,"Sushi Avenue, inc",SUSHI-HALSTED INSIDE WHOLE FOODS,2309122.0,Grocery Store,Risk 1 (High),x3640 N HALSTED ST ,CHICAGO,IL,60613.0,03/11/2022,Canvass,Pass
158244,"PARK PACKING OF CHICAGO, INC",PARK PACKING,2008956.0,Grocery Store,Risk 2 (Medium),1544 W 41ST ST ,CHICAGO,IL,60609.0,01/05/2010,License Re-Inspection,Pass
2511028,GOOSE ISLAND,GOOSE ISLAND (T1  C10),34159.0,Restaurant*,Risk 2 (Medium),11601 W TOUHY AVE ,CHICAGO,IL,60666.0,06/09/2021,Canvass,Pass
2555958,STARBUCK COFFEE #10366,STARBUCK COFFEE #10366,1680146.0,Restaurant,Risk 2 (Medium),30 N LA SALLE ST ,CHICAGO,ILxa,60602.0,05/17/2022,Canvass,Pass
2556682,TATAS TACOS,TATAS TACOS,2589789.0,Restaurant,Risk 1 (High),4929 W IRVING PARK RD ,CHICAGO,ILxa,60641.0,06/02/2022,Canvass,Fail
2553156,THE BAR ON BUENA,THE BAR ON BUENA,47876.0,Restaurant,Risk 1 (High),910 W BUENA AVE ,CHICAGO,IL,60613.0,03/21/2022,Canvass,Pass
2553760,FIVE IRON GOLFx,FIVE IRON GOLF,2831429.0,Restaurant,Risk 3 (Low),1000 W NORTH AVE ,CHICAGO,IL,60642.0,03/31/2022,License,Fail
2556482,A CUP OF JOE INC.,CUP OF JOE,2762119.0,Restaurant,Risk 1 (High),6806 W ARCHER AVE ,CHICAGO,IL,60638.0,05/31/2022,Canvass,Pass
2554736,UNCOOKED LLC,UNCOOKED LLC,2709319.0,Restaurant,Risk 2 (Medium),210 N CARPENTER ST ,CHICAGO,IL,60607.0,04/25/2022,Complaint,Fail
2553171,MATHER HIGH SCHOOLx,MATHER HIGH SCHOOL,46241.0,School,Risk 1 (High),5835 N Lincoln ,xCHICAGO,ILxa,60659.0,03/21/2022,Canvass,Pass
2552798,HAROLD'S CHICKEN SHACK #27,HAROLD'S CHICKEN SHACK #27,34344.0,Restaurant,Risk 2 (Medium),10259 S HALSTED ST ,CHICAGO,IL,60628.0,03/11/2022,Complaint,Fail
2555539,ANTEPRIMA,ANTEPRIMA,1770521.0,Restaurant*,Risk 1 (High),x5316 N CLARK ST ,CHICAGO,IL,60640.0,05/10/2022,Non-Inspection,No Entry
2555727,"SMART FROM THE START ,LLC","SMART FROM THE START ,LLC",2216095.0,Daycare Above and Under 2 Years,Risk 1 (High),1935-1939 W 79TH ST ,CHICAGO,ILxa,60620.0,05/13/2022,Canvass Re-Inspection,Fail
2553417,WRIGLEYVILLE ROOFTOPS,WRIGLEYVILLE ROOFTOPS,2836021.0,ROOFTOPS,Risk 1 (High),3637 N SHEFFIELD AVE ,CHICAGO,IL,60613.0,03/24/2022,License,Pass
2557007,SURF'S UP SOUTH SHOREx,SURF'S UP,2677508.0,Restaurant,Risk 1 (High),2236 E 71ST ST ,CHICAGO,IL,60649.0,06/08/2022,Canvass,Pass
2553271,HUNAN BISTRO,HUNAN BISTRO,2818028.0,Restaurant,Risk 1 (High),2414 S WENTWORTH AVE ,CHICAGO,IL,60616.0,03/22/2022,Complaint Re-Inspection,Pass
2555996,MILLENNIUM HALL CASA BONITA,MILLENNIUM HALL CASA BONITA,2835695.0,Restaurant,Risk 1 (High),11 N MICHIGAN AVE ,CHICAGO,IL,60602.0,05/19/2022,License Re-Inspection,Pass
2554622,CANAL MARKET,CANAL MARKET,2776226.0,Grocery Store,Risk 3 (Low),300 N CANAL ST ,xCHICAGO,IL,60606.0,04/21/2022,License,Pass w/ Conditionsee
2552519,DANNY'S PIZZA PLACE,DANNY'S PIZZA PLACE,2429193.0,Restaurant*,Risk 1 (High),6021 S ARCHER AVE ,CHICAGO,ILxa,60638.0,03/03/2022,Complaint Re-Inspection,Pass
2554477,Burbankx,Burbank Elementary School,22401.0,School*,Risk 1 (High),x2035 N Mobile ,CHICAGO,IL,60639.0,04/19/2022,Canvass,Fail
2556307,THAI POT NOODLES SHOP INC,THAI POT NOODLES SHOP,2808229.0,Restaurant,Risk 1 (High),5689-5691 N MILWAUKEE AVE ,CHICAGO,IL,60646.0,05/25/2022,Complaint,Pass
2555085,UNCOOKED LLC,UNCOOKED LLC,2709319.0,Restaurant,Risk 2 (Medium),x210 N CARPENTER ST ,CHICAGO,IL,60607.0,05/02/2022,Complaint Re-Inspection,Pass
2556833,KEEPER'S KIDS,KEEPER'S KIDS,2307735.0,Daycare Above and Under 2 Years,Risk 1 (High),2718-2724 W 59TH ST ,CHICAGO,ILxa,60629.0,06/06/2022,Complaint,Pass w/ Conditions
2552895,AMOCO,AMOCO,2831210.0,Grocery Store,Risk 3 (Low),2338 N SACRAMENTO AVE ,CHICAGO,IL,60647.0,03/15/2022,License,Not Ready
2559703,THE LA SALLE HOTEL,THE LA SALLE HOTEL,2846325.0,Liquor,Risk 3 (Low),208 S LA SALLE ST ,CHICAGO,IL,60604.0,06/22/2022,License,Pass
2555041,JEWEL FOOD STORE #3514,JEWEL FOOD STORE #3514,1385.0,Grocery Store,Risk 1 (High),x3531 N BROADWAY ,CHICAGO,IL,60657.0,04/29/2022,Short Form Complaint,Pass
2555263,"LIL BUDDY'S, INC.",LIL BUDDY'S,2808716.0,Mobile Food Preparer,Risk 2 (Medium),2300 S THROOP ST ,CHICAGO,ILxa,60608.0,05/04/2022,License Re-Inspection,Passee
2555368,RAS DASHEN NEBEB RESTAURANT,RAS DASHEN NEBEB RESTAURANT,2786699.0,Restaurant,Risk 1 (High),5844-5846 N BROADWAY ,CHICAGO,IL,60660.0,05/06/2022,Canvass,Out of Business
2552213,BURGER KING #10366x,BURGER KING #10366,2368802.0,Restaurant*,Risk 2 (Medium),x4060 S PULASKI RD ,CHICAGO,IL,60632.0,02/24/2022,Complaint,Pass w/ Conditions
2555328,ALEGRIA'S SEAFOOD,ALEGRIA'S SEAFOOD,2189438.0,Restaurant,Risk 1 (High),1024 N ASHLAND AVE ,CHICAGO,IL,60622.0,05/05/2022,Suspected Food Poisoning,Fail
2553099,FAIRFIELD ACADEMY,FAIRFIELD ACADEMY,26701.0,School,Risk 1 (High),6201 S Fairfield (2732W) ,CHICAGO,IL,60629.0,03/18/2022,Complaint,Fail
2553710,NEW SUNNY SUB & FISH INCx,NEW SUNNY SUB & FISH INC,2464777.0,Restaurant,Risk 2 (Medium),380 E 71ST ST ,CHICAGO,IL,60619.0,03/30/2022,Complaint Re-Inspection,Pass
2555665,"LABAMBA JALISCO, INC.",LABAMBA,2488367.0,Restaurant,Risk 1 (High),105 W MADISON ST ,xCHICAGO,IL,60602.0,05/12/2022,Canvass,Pass
2555406,"All Things Smoq'd Bbq Emporium,LLC.",All Things Smoq'd Bbq Emporium,2767377.0,Restaurant,Risk 1 (High),5623 W MADISON ST ,CHICAGO,IL,60644.0,05/06/2022,Non-Inspection,No Entry
2555119,SMOKEHOUSE RESTAURANT,SMOKEHOUSE RESTAURANT,51951.0,Restaurant,Risk 1 (High),7601 S CICERO AVE ,CHICAGO,IL,60652.0,05/02/2022,Canvass,Pass
2553429,WRIGLEYVILLE ROOFTOPS,WRIGLEYVILLE ROOFTOPS,2836020.0,ROOFTOPS,Risk 2 (Medium),1038 W WAVELAND AVE ,CHICAGO,IL,60613.0,03/24/2022,License,Pass
2557184,MAISON MARCEL,MAISON MARCEL,2523375.0,Restaurant,Risk 1 (High),3114 N BROADWAY ,CHICAGO,ILxa,60657.0,06/13/2022,Complaint Re-Inspection,Pass
2553699,SHAWARMA GARDEN,SHAWARMA GARDEN,2477051.0,Restaurant*,Risk 1 (High),x1951 W Division ST ,CHICAGO,IL,60622.0,03/30/2022,Canvass,Fail
2555711,AMAZCAKES,AMAZCAKES,2622136.0,Bakery,Risk 2 (Medium),937 N ASHLAND AVE ,xCHICAGO,ILxa,60622.0,05/12/2022,Canvass,Out of Business
2554491,CHARTWELLS,MANSUETO HIGH SCHOOL,2549059.0,HIGH SCHOOL KITCHEN,Risk 1 (High),x2911 W W 47TH ST ,CHICAGO,IL,60632.0,04/19/2022,Canvass Re-Inspection,Pass
2556657,CLARENDON FOOD WINE SPIRITSx,CLARENDON FOOD WINE SPIRITS,2845856.0,Grocery Store,Risk 3 (Low),4183-4185 N CLARENDON AVE ,CHICAGO,IL,60613.0,06/02/2022,License,Pass w/ Conditions
2553383,3 SAUCES,3 SAUCES,2835644.0,Restaurant,Risk 1 (High),x2002 S WENTWORTH AVE ,CHICAGO,ILxa,60616.0,03/24/2022,License Re-Inspection,Pass
2553969,CJP  IL INC,CARIBBEAN JERK PALACE III,2840568.0,Restaurant,Risk 1 (High),10318 S HALSTED ST ,CHICAGO,ILxa,60628.0,04/05/2022,License,Failee
2553498,"HACHI SUSHI, LLC","HACHI SUSHI, LLC",2501365.0,Restaurant,Risk 1 (High),2333 W MADISON ST ,CHICAGO,IL,60612.0,03/25/2022,Canvass,Pass w/ Conditionsee
2554578,NAF NAF GRILL,NAF NAF GRILL,2813069.0,Restaurant,Risk 1 (High),1248 S CANAL ,CHICAGO,ILxa,60607.0,04/20/2022,Canvass,Pass
2554886,J.J. PEPPERS FOODx,J.J. PEPPERS,2845333.0,Grocery Store,Risk 2 (Medium),3555 N CENTRAL AVE ,CHICAGO,IL,60634.0,04/27/2022,License,Pass
2550144,VISITATION CATHOLIC SCHOOL,VISITATION CATHOLIC SCHOOL,2224996.0,School,Risk 1 (High),900 W GARFIELD BLVD ,CHICAGO,ILxa,60609.0,02/23/2022,Canvass Re-Inspection,Pass
2556322,CHUBBY'S CHAR HOUSE LTD,CHUBBY'S CHAR HOUSE LTD,2589086.0,Restaurant,Risk 1 (High),5963 W MADISON ST ,xCHICAGO,IL,60644.0,05/25/2022,Canvass,Out of Business
2556955,PROVIDENCE ENGLEWOOD CHARTER SCHOOLx,PROVIDENCE ENGLEWOOD CHARTER SCHOOL,2142646.0,School*,Risk 1 (High),6515 S ASHLAND AVE ,CHICAGO,IL,60636.0,06/08/2022,Canvass Re-Inspection,Pass
2555453,Pasteur,Pasteur,24851.0,School,Risk 1 (High),5825 S Kostner (4400W) ,CHICAGO,IL,60629.0,05/09/2022,Canvass Re-Inspection,Pass
2552363,THE CHEESECAKE FACTORY,THE CHEESECAKE FACTORY,42878.0,Restaurant,Risk 1 (High),875 N MICHIGAN AVE ,xCHICAGO,IL,60611.0,03/01/2022,Complaint,Pass
2555756,SAINT WALTER SCHOOLx,SAINT WALTER SCHOOL,2142665.0,School,Risk 1 (High),11741 S WESTERN AVE ,CHICAGO,IL,60643.0,05/13/2022,Canvass,Pass w/ Conditions
2559345,SHINE RESTAURANTx,SHINE RESTAURANT,1954879.0,Restaurant*,Risk 1 (High),x752-756 W WEBSTER AVE ,CHICAGO,IL,60614.0,06/15/2022,Canvass Re-Inspection,Fail
2556299,"ZACATACOS, II. INC","ZACATACOS, II. INC",1647307.0,Restaurant,Risk 1 (High),3949 W 71ST ST ,CHICAGO,IL,60629.0,05/25/2022,Complaint,Fail
2549906,SABROSO,SABROSO,2664160.0,Restaurant*,Risk 1 (High),624 N ASHLAND AVE ,xCHICAGO,IL,60622.0,02/16/2022,Canvass,Failee
2549896,CHINA GARDEN CHINESE RESTAURANT,CHINA GARDEN CHINESE RESTAURANT,2137407.0,Restaurant,Risk 1 (High),10912 S HALSTED ST ,CHICAGO,IL,60628.0,02/16/2022,Canvass Re-Inspection,Pass
2555687,SWEET GREEN,SWEET GREEN,2511729.0,Restaurant*,Risk 1 (High),x1 N DEARBORN ST ,xCHICAGO,IL,60602.0,05/12/2022,Canvass Re-Inspection,Passee
2556551,MOBILE,MOBILE,2850348.0,GAS STATION,Risk 3 (Low),5500-5512 S WELLS ST ,CHICAGO,IL,60621.0,06/01/2022,License,Not Ready
2553683,SMALL CHEVAL,SMALL CHEVAL,2536589.0,Restaurant,Risk 1 (High),x150 N RIVERSIDE PLZ ,CHICAGO,ILxa,60601.0,03/30/2022,Non-Inspection,No Entry
2553371,AMC NEW CITY 14,AMC,2839850.0,Restaurant,Risk 3 (Low),1500 N CLYBOURN AVE ,CHICAGO,IL,60610.0,03/23/2022,License,Pass
2552642,JJ FISH CHICKEN FIRE/BABA'S GRILL & SEAFOOD MART,JJ FISH CHICKEN FIRE/BABA'S GRILL & SEAFOOD MART,2835468.0,Restaurant,Risk 1 (High),7 E 111TH ST ,xCHICAGO,IL,60628.0,03/09/2022,License,Not Ready
2554858,LOWCOUNTRY CHINATOWN INCx,LOWCOUNTRY,2803921.0,Restaurant,Risk 1 (High),2359 S WENTWORTH AVE ,CHICAGO,IL,60616.0,04/26/2022,Canvass,Pass
2554290,LIPS RESTAURANT,LIPS RESTAURANT,2437167.0,Restaurant,Risk 1 (High),x2229 S MICHIGAN AVE ,CHICAGO,IL,60616.0,04/13/2022,Non-Inspection,No Entry
2559680,ITW DAVID SPEER ACADEMY,ITW DAVID SPEER ACADEMY,2851442.0,,Risk 1 (High),5321 W GRAND AVE ,xCHICAGO,ILxa,60639.0,06/22/2022,License,Not Ready
2550179,FIVE GUYS BURGERS AND FRIES,FIVE GUYS,2791865.0,Restaurant,Risk 2 (Medium),703 S SEELEY AVE ,CHICAGO,IL,60612.0,02/23/2022,Canvass,Pass
2553134,"JOE & THE JUICE ILLINOIS, LLC",JOE & THE JUICE,2564512.0,Restaurant*,Risk 2 (Medium),x10 E DELAWARE PL ,CHICAGO,IL,60611.0,03/18/2022,Canvass,Pass w/ Conditions
2550054,NUTS ON CLARK POPCORN,NUTS ON CLARK POPCORN,2601651.0,Restaurant,Risk 2 (Medium),5700 S CICERO AVE ,CHICAGO,IL,60638.0,02/18/2022,Complaint Re-Inspection,Pass
2556933,ONE STOP FOOD & LIQUOR STORE,ONE STOP FOOD & LIQUOR STORE,1094.0,Grocery Store,Risk 2 (Medium),4301-4323 S LAKE PARK AVE ,CHICAGO,IL,60653.0,06/07/2022,Short Form Complaint,Fail
2556177,XO MARSHMALLOWx,XO MARSHMALLOW,2850178.0,Restaurant,Risk 2 (Medium),2730 N CLARK ST ,CHICAGO,IL,60614.0,05/23/2022,License,No Entry
2556449,G & N SNACK SHOP,G & N THE KING OF BREAKFAST,3833.0,Restaurant,Risk 1 (High),x5100 W NORTH AVE ,CHICAGO,IL,60639.0,05/27/2022,Complaint,Fail
2553455,MORRISON'S SOUL FOOD,MORRISON'S SOUL FOOD,2831024.0,Restaurant*,Risk 1 (High),8052 S RACINE AVE ,CHICAGO,IL,60620.0,03/24/2022,License Re-Inspection,Fail
2554724,Cafe Central,Cafe Central,2204097.0,Restaurant,Risk 1 (High),1437 W CHICAGO AVE ,CHICAGO,IL,60642.0,04/22/2022,Canvass,Pass
2553550,Thorp O.A.x,Ole A Thorp Elementary,29301.0,School,Risk 1 (High),x6024 W Warwick ,CHICAGO,IL,60634.0,03/28/2022,Canvass,Pass
2555338,ORIGINAL HALSTED MAXWELL STREET POLISHx,ORIGINAL HALSTED MAXWELL STREET POLISH,1800256.0,Restaurant,Risk 1 (High),11656 S HALSTED ST ,CHICAGO,IL,60628.0,05/05/2022,Canvass Re-Inspection,Pass
2552353,PASTA PALAZZO,PASTA PALAZZO,48353.0,Restaurant,Risk 1 (High),1966 N HALSTED ST ,CHICAGO,IL,60614.0,03/01/2022,Canvass,Fail
2555621,HOME RUN INN PIZZERIA,HOME RUN INN PIZZERIA,2653325.0,Restaurant,Risk 1 (High),3401 S DR MARTIN LUTHER KING JR DR ,CHICAGO,IL,60616.0,05/11/2022,Canvass,Pass
2554710,Pretty Cool Ice Cream,Pretty Cool Ice Cream,2845110.0,Restaurant,Risk 3 (Low),709 W BELDEN AVE ,CHICAGO,IL,60614.0,04/22/2022,License,No Entry
2553947,CHEMISTRY,CHEMISTRY,2803011.0,Restaurant,Risk 1 (High),5115-5121 S HARPER AVE ,xCHICAGO,IL,60615.0,04/05/2022,License,Failee
2550105,SUBWAY,SUBWAY,1473101.0,Restaurant,Risk 1 (High),447 N STATE ST ,CHICAGO,IL,60654.0,02/23/2022,Canvass,Out of Business
2555828,DAWALI JERUSALEM KITCHEN,DAWALI JERUSALEM KITCHEN,2678289.0,Restaurant,Risk 1 (High),319 S JEFFERSON ST ,CHICAGO,IL,60661.0,05/16/2022,Complaint,Pass
2554082,MCDONALDS 812,MC DONALDS,2304340.0,Restaurant,Risk 2 (Medium),7601 S VINCENNES AVE ,CHICAGO,IL,60620.0,04/08/2022,Complaint Re-Inspection,Pass
2556537,SANDERS LOIUNGE,SANDERS LOIUNGE,2846231.0,BAR,Risk 3 (Low),700 W 59TH ST ,CHICAGO,IL,60621.0,05/31/2022,License,Failee
2552969,Edgebrook,Edgebrook,23071.0,School,Risk 1 (High),6525 N Hiawatha (5348W) ,CHICAGO,IL,60646.0,03/16/2022,Canvass,Failee
2556078,THAI VALLEY RESTAURANT,THAI VALLEY RESTAURANT,83774.0,Restaurant,Risk 1 (High),4600 N KEDZIE AVE ,CHICAGO,IL,60625.0,05/19/2022,Canvass,Pass
2553904,7-ELEVEN #36718B,7-ELEVEN,2492629.0,Grocery Store,Risk 2 (Medium),3600 W BELMONT AVE ,CHICAGO,IL,60618.0,04/05/2022,Complaint,Fail
2559404,4 SEASONS,4 SEASONS,2608920.0,Restaurant,Risk 1 (High),4755 S ASHLAND AVE ,CHICAGO,IL,60609.0,06/15/2022,Canvass Re-Inspection,Pass
2555881,Clemente Comm  (H/S),Clemente Comm  (H/S),51091.0,School,Risk 1 (High),1147 N Western AVE ,CHICAGO,IL,60622.0,05/17/2022,Canvass,Fail
2552661,ANNA MARIA PASTERIA,ANNA MARIA PASTERIA,1513905.0,Restaurant,Risk 1 (High),4400-4404 N CLARK ST ,CHICAGO,ILxa,60640.0,03/09/2022,Non-Inspection,No Entry
2553448,WRIGLEYVILLE ROOFTOPS,WRIGLEYVILLE ROOFTOPS,2836023.0,ROOFTOPS,Risk 2 (Medium),1048 W WAVELAND AVE ,xCHICAGO,IL,60613.0,03/24/2022,License,Pass
2550173,J & N INCx,MELI CAFE & JUICE BAR,1594002.0,Restaurant*,Risk 1 (High),301-305 S HALSTED ST ,CHICAGO,IL,60661.0,02/23/2022,Canvass Re-Inspection,Fail
2559486,TH&H GROUP INC,TH&H GROUP,2850966.0,Grocery Store,Risk 3 (Low),x5401 W AUGUSTA BLVD ,CHICAGO,IL,60651.0,06/16/2022,License,Pass
2549942,ROBUST COFFEE LOUNGE LLCx,ROBUST COFFEE LOUNGE LLC,1979691.0,Restaurant,Risk 1 (High),6300 S WOODLAWN AVE ,xCHICAGO,IL,60637.0,02/17/2022,Canvass Re-Inspection,Pass
2559308,SPLENDID LEMONADE,SPLENDID LEMONADE,2846179.0,Shared Kitchen User (Long Term),Risk 2 (Medium),3232 N Halsted ST ,CHICAGO,IL,60657.0,06/14/2022,Canvass,Pass
2556211,ROBINSON'S #1 RIB,ROBINSON'S #1 RIB,32317.0,Restaurant,Risk 1 (High),225 S CANAL ST ,CHICAGO,ILxa,60606.0,05/23/2022,Canvass,Pass
2559232,Las Delicias De Puerto Ricox,Las Delicias De Puerto Rico,2158450.0,Restaurant,Risk 1 (High),4821 W ARMITAGE AVE ,CHICAGO,IL,60639.0,06/13/2022,Canvass Re-Inspection,Fail
2553867,CHURCH'S CHICKEN # 1315,CHURCH'S CHICKEN # 1315,1273285.0,Restaurant*,Risk 2 (Medium),x6849 S WESTERN AVE ,CHICAGO,IL,60636.0,04/04/2022,Complaint Re-Inspection,Pass
2554996,"COFFEE SLASTICARNA DRINA, INC.",COFFEE SLASTICARNA DRINA,1620573.0,Restaurant,Risk 1 (High),2501 W LAWRENCE AVE ,CHICAGO,IL,60625.0,04/28/2022,Canvass,Pass
2555440,"SUITE LITTLE FEET, INCx","SUITE LITTLE FEET, INC",2496178.0,Children's Services Facility*,Risk 1 (High),1439-1443 W 79TH ST ,CHICAGO,IL,60620.0,05/09/2022,Canvass,Failee
2556160,TAQUERIA MI LINDA HACIENDA INC.,TAQUERIA MI LINDA HACIENDA,2093641.0,Restaurant,Risk 1 (High),4406-4408 W ARMITAGE AVE ,CHICAGO,IL,60639.0,05/23/2022,Canvass Re-Inspection,Pass
2557047,Dunkin Donuts,Dunkin Donuts,2827728.0,Restaurant,Risk 2 (Medium),1321 W FULLERTON ,CHICAGO,IL,60614.0,06/09/2022,Complaint Re-Inspection,Pass
2552609,MISSISSIPPI FISH HOUSEx,MISSISSIPPI FISH HOUSE,2827703.0,Restaurant,Risk 2 (Medium),3001 W JACKSON BLVD ,CHICAGO,IL,60612.0,03/09/2022,License Re-Inspection,Pass
2556478,WINGMAN,WINGMAN,2652692.0,Restaurant,Risk 1 (High),2321 W HOWARD ST ,CHICAGO,IL,60645.0,05/27/2022,Canvass,Out of Business
2556720,"SUNRISE BREAKFAST & LUNCH RESTAURANT, INC.x","SUNRISE BREAKFAST & LUNCH RESTAURANT, INC.",2626697.0,Restaurant,Risk 1 (High),10641-10645 S PULASKI RD ,CHICAGO,ILxa,60655.0,06/03/2022,Canvass,Fail
2555976,BURGER KING RESTAURANT # 5495,BURGER KING,2368744.0,Restaurant,Risk 2 (Medium),6448 S KEDZIE AVE ,CHICAGO,IL,60629.0,05/18/2022,Complaint Re-Inspection,Pass
2549851,DENIEKE HOWARD,THE GARDEN OF HEAVEN CHILDCARE ACADEMY INC.,2670396.0,Daycare Above and Under 2 Years,Risk 1 (High),7630-34 S ASHLAND AVE ,xCHICAGO,IL,60620.0,02/15/2022,License Re-Inspection,Pass
2559880,TACOS TEQUILAS,TACOS TEQUILAS,2283846.0,Restaurant,Risk 1 (High),x2919 N MILWAUKEE AVE ,CHICAGO,IL,60618.0,06/24/2022,Canvass,Fail
2555643,JOHN COONLEY ELEMENTARY SCHOOL,JOHN COONLEY ELEMENTARY SCHOOL,22821.0,School,Risk 1 (High),4046 N LEAVITT ST ,CHICAGO,IL,60618.0,05/12/2022,Canvass,Pass
2556043,HALE FAMILY MC DONALD'S,MC DONALDS,2548782.0,Restaurant,Risk 2 (Medium),600 E 115TH ST ,CHICAGO,ILxa,60628.0,05/19/2022,Complaint,Pass
2553569,"PANDA EXPRESS, INC #1102","PANDA EXPRESS, INC #1102",1649695.0,Restaurant,Risk 1 (High),29 E MADISON ST ,CHICAGO,ILxa,60602.0,03/28/2022,Canvass,Failee
2559300,EL BUEN VALLE RESTAURANT,EL BUEN VALLE RESTAURANT,2133985.0,Restaurant,Risk 1 (High),4114 W NORTH AVE ,CHICAGO,IL,60639.0,06/14/2022,Canvass Re-Inspection,Passee
2554313,SUBWAY SANDWICHES #22222,SUBWAY SANDWICHES,86985.0,Restaurant,Risk 1 (High),1427 W MONTROSE AVE ,CHICAGO,IL,60613.0,04/14/2022,Canvass,Pass
2553619,JORDAN DISCOUNTx,JORDAN DISCOUNT,2694525.0,Grocery Store,Risk 3 (Low),5254 W MADISON ST ,CHICAGO,IL,60644.0,03/29/2022,Complaint,No Entry
2552618,LA CONCINA DE JANELLIE,LA CONCINA DE JANELLIE,2834912.0,Restaurant,Risk 1 (High),2617 W DIVISION ST ,CHICAGO,IL,60622.0,03/09/2022,License,Pass w/ Conditions
2554677,CHEF TARYNx,CHEF TARYN,2753926.0,Restaurant,Risk 1 (High),x2142 N HALSTED ST ,CHICAGO,IL,60614.0,04/21/2022,Canvass,Pass w/ Conditionsee
2556156,PIZZA NOVA EXPRESS,PIZZA NOVA EXPRESS,70313.0,Restaurant*,Risk 1 (High),558 W 43RD ST ,CHICAGO,IL,60609.0,05/20/2022,Complaint,Pass
2554364,AU BON PAIN,AU BON PAIN,2196553.0,Restaurant,Risk 1 (High),5215 N CALIFORNIA AVE ,CHICAGO,IL,60625.0,04/15/2022,Canvass,Pass
2556892,RAGADAN,RAGADAN,2846117.0,Restaurant*,Risk 1 (High),4409 N BROADWAY ,CHICAGO,IL,60640.0,06/07/2022,License,Fail
2553264,THREE D,THREE D'S JERK CHICKEN,1172336.0,Restaurant,Risk 1 (High),5317 W North AVE ,CHICAGO,ILxa,60639.0,03/22/2022,Canvass,Fail
2553353,CHICAGO LUNCHBOX,LUNCHBOX,2563609.0,Mobile Food Preparer,Risk 2 (Medium),2300 S THROOP AVE ,xCHICAGO,IL,60608.0,03/23/2022,License,Fail
2554320,LA CONDESA,LA CONDESA,37002.0,Restaurant*,Risk 1 (High),1003 N ASHLAND AVE ,xCHICAGO,IL,60622.0,04/14/2022,Canvass,Pass
2555705,CHICAGO MILITARY (BRONZEVILLE),CHICAGO MILITARY ACADEMY HIGH SCHOOL,70070.0,School,Risk 1 (High),3515-33 S Giles (300E) ,CHICAGO,IL,60653.0,05/12/2022,Canvass,Pass w/ Conditions
2555553,LAS ASADASx,LAS ASADAS FRESH MEXICAN GRILL-TAQUERIA,2069204.0,Restaurant,Risk 1 (High),2045 N WESTERN AVE ,CHICAGO,IL,60647.0,05/10/2022,Complaint,Pass
2553787,L&L ACADEMY AND PRESCHOOL LAKEVIEW,L&L ACADEMY AND PRESCHOOL LAKEVIEW,2225529.0,Daycare (2 - 6 Years),Risk 1 (High),x1056 W BELMONT AVE ,CHICAGO,IL,60657.0,04/01/2022,Canvass Re-Inspection,Failee
2556790,FARM MARKET,FARM MARKET,2850709.0,Grocery Store*,Risk 1 (High),6014-6016 W IRVING PARK RD ,CHICAGO,IL,60634.0,06/06/2022,License,Fail
2550030,CHICAGO CHILDREN'S HOUSE,CHICAGO CHILDREN'S HOUSE,2684092.0,Children's Services Facility,Risk 1 (High),740 N MILWAUKEE AVE ,xCHICAGO,IL,60642.0,02/18/2022,License,Pass
2550203,ASIAN OUTPOST HAWAIIAN HIDEOUT,ASIAN OUTPOST HAWAIIAN HIDEOUT,2246746.0,Restaurant,Risk 1 (High),x1313-1315 S WABASH AVE ,CHICAGO,IL,60605.0,02/24/2022,Non-Inspection,No Entry
2553744,SWEETGREEN,SWEETGREEN,2551253.0,Restaurant,Risk 1 (High),1000 W RANDOLPH ST ,CHICAGO,ILxa,60607.0,03/31/2022,Canvass,Pass w/ Conditions
2553078,HON KEE BBQ & SEAFOOD RESTAURANT INC,HON KEE BBQ & SEAFOOD RESTARUANT,2564001.0,Restaurant,Risk 1 (High),5009 N WINTHROP AVE ,CHICAGO,ILxa,60640.0,03/17/2022,Canvass Re-Inspection,Pass
2552920,BLUE LINE,BLUE LINE,1170410.0,Restaurant,Risk 1 (High),1548 N DAMEN AVE ,CHICAGO,IL,60622.0,03/15/2022,Non-Inspection,No Entry
2556775,ELAINE CHOP SUEY,ELAINE CHOP SUEY,2277799.0,Restaurant,Risk 1 (High),4512 S DAMEN AVE ,CHICAGO,IL,60609.0,06/03/2022,Canvass,Fail
2553673,CHARTWELLS,MANSUETO HIGH SCHOOL,2549059.0,HIGH SCHOOL KITCHEN,Risk 1 (High),x2911 W W 47TH ST ,CHICAGO,IL,60632.0,03/30/2022,Canvass,Fail
2556129,LA ESCUELITA,LA ESCUELITA,2488235.0,Children's Services Facility,Risk 1 (High),5400 W FULLERTON AVE ,CHICAGO,ILxa,60639.0,05/20/2022,Canvass,Pass
2556845,HEALTHY KIDS KITCHEN,HEALTHY KIDS KITCHEN,2293158.0,Catering,Risk 1 (High),4189 N CLARENDON AVE ,CHICAGO,IL,60613.0,06/06/2022,Canvass,Pass
2553884,BURTON PLACEx,BURTON PLACE,39757.0,Restaurant,Risk 2 (Medium),1447 N WELLS ST ,xCHICAGO,ILxa,60610.0,04/04/2022,Non-Inspection,No Entryee
