name,streetAddress,city,state,zipCode,telephone,website,priceRange,categories,ratingValue,neighborhood
cafe la maude,816 N 4th St,Philadelphia,PA,19123,(267) 318-7869,cafelamaude.com,1,Cafes;Breakfast & Brunch;American (New),4.5,Northern Liberties
potbelly sandwich shop,1635 Market St,Philadelphia,PA,19103,(215) 564-6221,potbelly.com/7PennCenter,0,Sandwiches,3.5,Penn Center; Logan Square
european republic,213 Chestnut St,Philadelphia,PA,19106,(215) 627-5500,europeanrepublic.biz,0,Belgian;Sandwiches,4,Old City
davios,111 S 17th St,Philadelphia,PA,19103,(215) 563-4810,davios.com/phil,1,Steakhouses;Italian,4,Rittenhouse Square; Penn Center
yakitori boy,211 N 11th St,Philadelphia,PA,19107,(215) 923-8088,yakitoriboy.com,1,Japanese;Karaoke;Sushi Bars,3.5,Chinatown
mac__ tavern,226 Market St,Philadelphia,PA,19106,(267) 324-5507,macstavern.com,1,Pubs;American (New),3.5,Old City
xiandu thai,1119 Walnut St,Philadelphia,PA,19107,(215) 940-8855,xianduthai.com,1,Thai;Bars,4.5,Market East
giorgio on pine,1328 Pine St,Philadelphia,PA,19107,(215) 545-6265,giorgioonpine.com,1,Italian;Gluten-Free,4,Washington Square West; Avenue of the Arts South
the capital grille,1338-46 Chestnut St,Philadelphia,PA,19107,(215) 545-9588,thecapitalgrille.com,1,Steakhouses;Seafood;Wine Bars,4,Penn Center; Market East; Avenue of the Arts South
pandora__ lunchbox,1221 Walnut St,Philadelphia,PA,19107,(215) 922-2333,pandorasphilly.com,0,Pizza;Italian;Sandwiches,4,Market East
chili szechuan,4205 Chestnut St,Philadelphia,PA,19104,(267) 787-5832,chiliszechuan2.com,1,Szechuan,4,University City
cooperage wine & whiskey bar,The Curtis Center 123 S 7th St,Philadelphia,PA,19106,(215) 226-2667,cooperagephilly.com,1,American (New);Gastropubs,3.5,Market East
palm restaurant,The Bellevue Hotel 200 South Broad St at Walnut,Philadelphia,PA,19102,(215) 546-7256,thepalm.com/Philadelphia,1,Steakhouses;Seafood,4,Rittenhouse Square; Avenue of the Arts South
rosewood tex-mex,1302 Walnut St,Philadelphia,PA,19107,(267) 758-5748,rosewood-bar.com,0,Tex-Mex;Mexican,4,Washington Square West; Market East; Avenue of the Arts South
serpico,604 South St,Philadelphia,PA,19147,(215) 925-3001,serpicoonsouth.com,1,American (New),4,South Street District; Society Hill
lacroix at the rittenhouse,210 W Rittenhouse Square 2nd Fl,Philadelphia,PA,19103,(215) 790-2533,lacroixrestaurant.com,1,American (New);Breakfast & Brunch,4.5,Rittenhouse Square
butcher and singer,1500 Walnut Street,Philadelphia,PA,19102,(215) 732-4444,butcherandsinger.com,1,American (Traditional);Steakhouses,4.5,Rittenhouse Square; Penn Center
ocean city restaurant,234 N 9th St,Philadelphia,PA,19107,(215) 829-0688,phillyocr.com,1,Dim Sum,3.5,Chinatown
underdogs,132 S 17th St,Philadelphia,PA,19103,(215) 665-8080,underdogsphilly.com,0,Hot Dogs,3.5,Rittenhouse Square; Penn Center
figs,2501 Meredith St,Philadelphia,PA,19130,(215) 978-8440,figsrestaurant.com,1,Moroccan,4,Fairmount; Art Museum District
bistro romano,120 Lombard St,Philadelphia,PA,19147,(215) 925-8880,bistroromano.com,1,Italian,3.5,Society Hill
little spoon cafe,1500 South St,Philadelphia,PA,19146,(267) 587-6559,littlespooncafe.com,1,Cafes;Breakfast & Brunch,4,Rittenhouse Square
amuse,1421 Arch St,Philadelphia,PA,19102,(215) 422-8222,amusephiladelphia.com,1,French,4,Penn Center; Art Museum District; Logan Square; Avenue of the Arts North
animo juice,1701 Arch St,Philadelphia,PA,19103,(267) 519-0949,animojuice.com,1,Juice Bars & Smoothies;Mexican;Vegan,4,Penn Center; Art Museum District; Logan Square
silk city diner & lounge,435 Spring Garden St,Philadelphia,PA,19123,(215) 592-8838,silkcityphilly.com,1,American (New);Dance Clubs;Breakfast & Brunch,4,Spring Garden; Northern Liberties
helm,1303 N Fifth St,Philadelphia,PA,19122,(215) 309-2211,helmphilly.com,1,American (New),4.5,Olde Kensington
pete__ famous pizza,116 N 21st St,Philadelphia,PA,19103,(215) 567-4116,petefamouspizza.com,0,Pizza;Food Delivery Services;Chicken Wings,3.5,Penn Center; Logan Square
ocf coffee house,2100 Fairmount Ave,Philadelphia,PA,19130,(267) 773-8081,ocfcoffeehouse.com,0,Coffee & Tea;Bagels;Gluten-Free,4,Fairmount; Art Museum District
kosmo pizza & grille,521 S Broad St Ste 4,Philadelphia,PA,19147,(267) 318-7076,kosmopizzaandgrille.com,0,Pizza;Sandwiches,4.5,Washington Square West; Avenue of the Arts South
angelino__ restaurant and pizzeria,849-51 N 25th St,Philadelphia,PA,19130,(215) 787-9945,angelinosrap.com,1,Pizza;Italian;Sandwiches,4,Fairmount; Brewerytown
1518 bar & grill,1518 Sansom St,Philadelphia,PA,19102,(267) 639-6851,1518barandgrill.com/contact-us,1,Bars;American (Traditional),4,Rittenhouse Square; Penn Center
doma,1822 Callowhill St,Philadelphia,PA,19130,(215) 564-1114,domarestaurant.com,1,Japanese;Korean,4,Spring Garden; Fairmount; Art Museum District; Logan Square; Franklintown
zesto pizza & grill,125 S 40th St,Philadelphia,PA,19104,(267) 292-2255,zestopizzaandgrill.com,0,Pizza;Burgers;American (Traditional),4.5,University City
cafe lift,428 N 13th St,Philadelphia,PA,19123,(215) 922-3031,cafelift.com,1,American (New);Breakfast & Brunch;Diners,4,Spring Garden; Callowhill; Avenue of the Arts North
caribou cafe,1126 Walnut St,Philadelphia,PA,19107,(215) 625-9535,cariboucafe.com,1,French;Cafes,3,Market East
bodhi coffee,410 S 2nd St,Philadelphia,PA,19147,(267) 239-2928,bodhicoffeephila.com,0,Coffee & Tea;Breakfast & Brunch;Sandwiches,4.5,Society Hill
metropolitan cafe,264 S 19th St,Philadelphia,PA,19103,(215) 545-6655,metropolitanbakery.com,0,Coffee & Tea;Bakeries;Cafes,4,Rittenhouse Square
toast,1201 Spruce St,Philadelphia,PA,19107,(215) 821-1080,toastphilly.com,0,Cafes;Coffee & Tea;Breakfast & Brunch,3.5,Washington Square West
el rey,2013 Chestnut Street,Philadelphia,PA,19103,(215) 563-3330,elreyrestaurant.com,1,Mexican;Breakfast & Brunch,3.5,Rittenhouse Square; Penn Center
sazon restaurant & cafe,941 Spring Garden St,Philadelphia,PA,19123,(215) 763-2500,sazonphilly.com,1,Venezuelan;Cafes,4,Spring Garden
the tavern restaurant,243 S Camac St,Philadelphia,PA,19107,(215) 545-1102,thetavernphilly.com,1,American (New),4.5,Washington Square West
bibou,1009 S 8th St,Philadelphia,PA,19147,(215) 965-8290,biboubyob.com,1,French,4.5,Bella Vista
cafe spice express,Liberty Place 1625 Chestnut St,Philadelphia,PA,19103,(215) 496-9580,cafespice.com,0,Indian;Fast Food;Pakistani,4,Rittenhouse Square; Penn Center
jamaican jerk hut,1436 South St,Philadelphia,PA,19146,(215) 545-8644,jajerkhut.com,1,Caribbean,3,Rittenhouse Square; Avenue of the Arts South
spice end,2004 Chestnut St,Philadelphia,PA,19103,(267) 639-9405,spiceend.com,0,Ethnic Food;Indian;Halal,4,Rittenhouse Square; Penn Center
delicias,35th & Market St,Philadelphia,PA,19104,(215) 800-2148,deliciasfoodtruck.com,0,Food Trucks;Venezuelan,4,Rittenhouse Square; Penn Center; Avenue of the Arts South
tequila's restaurant,1602 Locust St,Philadelphia,PA,19103,(215) 546-0181,tequilasphilly.com,1,Mexican;Bars,4,Rittenhouse Square
circles contemporary asian,1514 Tasker St,Philadelphia,PA,19145,(267) 687-1778,circlesthai.com,1,Asian Fusion;Thai;Vegetarian,4,Point Breeze
american sardine bar,1800 Federal St,Philadelphia,PA,19146,(215) 334-2337,americansardinebar.com,1,Bars;American (New),4,Point Breeze
ishkabibbles ii,517 S St,Philadelphia,PA,19147,(215) 922-0494,philacheesesteak.com,1,American (Traditional);Cheesesteaks;Burgers,3.5,Society Hill
el camino real,1040 N 2nd St,Philadelphia,PA,19123,(215) 925-1110,elcaminophilly.com,1,Barbeque;Tex-Mex,3.5,Northern Liberties
burgerfi,44 N 12th St,Philadelphia,PA,19107,(267) 928-3882,burgerfi.com,1,Burgers;Hot Dogs;American (Traditional),3,Market East
vegan tree,742 South St,Philadelphia,PA,19147,(215) 454-2898,742vegantree.com,0,Vegan;Bakeries;Bubble Tea,4.5,Washington Square West; Society Hill
ants pants cafe,2212 South St,Philadelphia,PA,19146,(215) 875-8002,antspantscafe.com,1,Coffee & Tea;Breakfast & Brunch,4,Graduate Hospital
rose tattoo cafe,1847 Callowhill St,Philadelphia,PA,19130,(215) 569-8939,rosetattoocafe.com,1,American (New),4,Spring Garden; Fairmount; Art Museum District; Logan Square; Franklintown
little sicily 2,1600 S Columbus Blvd,Philadelphia,PA,19148,(215) 465-8787,littlesicily2.com,0,American (Traditional);Pizza,4.5,Pennsport
bridgid__,726 N 24th St,Philadelphia,PA,19130,(215) 232-3232,bridgids.com,1,Pubs;Italian,4,Fairmount; Art Museum District
miga,2001 Hamilton St,Philadelphia,PA,19130,(215) 640-0100,migaphilly.com,1,Korean;Barbeque;Asian Fusion,3.5,Spring Garden; Fairmount; Art Museum District; Logan Square
reed__ coffee & tea house,3802 Lancaster Ave,Philadelphia,PA,19104,(267) 244-4202,reedscoffeeandteahouse.com,0,Cafes;Coffee & Tea;Breakfast & Brunch,4.5,Powelton Village
48th street grille,310 S 48th St,Philadelphia,PA,19143,(267) 244-4764,48thstreetgrille.com,1,Caribbean;American (New),4.5,Garden Court
bareburger,1109 Walnut St,Philadelphia,PA,19107,(215) 627-2273,bareburger.com,1,American (New);Burgers,4,Market East
loco pez,2401 E Norris St,Philadelphia,PA,19125,(267) 886-8061,locopez.com,1,American (New);Mexican,4,Fishtown
chart house,555 S Columbus Blvd,Philadelphia,PA,19147,(215) 625-8383,chart-house.com,1,Seafood;Steakhouses,3,Penn's Landing
el fuego,723 Walnut St,Philadelphia,PA,19106,(215) 592-1901,elfuegophilly.com,0,Bars;Mexican;Tex-Mex,3.5,Market East
ratchada thai & laos cuisine,1117 S 11th St,Philadelphia,PA,19147,(215) 467-1546,ratchadatlc.com,1,Thai;Laotian,4,Bella Vista
caffe casta diva,227 S 20th St Apt 1,Philadelphia,PA,19103,(215) 496-9677,castadivabyob.com,1,Italian,4,Rittenhouse Square
percy street barbecue,900 South St,Philadelphia,PA,19147,(215) 625-8510,percystreet.com,1,Barbeque,4,Washington Square West
pho xe lua viet thai restaurant,907 Race St,Philadelphia,PA,19107,(215) 627-8883,phillychinatown.com/vietthai._,0,Vietnamese;Thai,4,Chinatown
bleu sushi,262 S 10th St,Philadelphia,PA,19107,(215) 829-0800,bleusushi2pa.com,1,Sushi Bars;Japanese,4,Washington Square West
bliss,220 S Broad St,Philadelphia,PA,19102,(215) 731-1100,bliss-restaurant.com,1,American (New),3.5,Rittenhouse Square; Avenue of the Arts South
honey__ sit-n-eat,800 N 4th St,Philadelphia,PA,19123,(215) 925-1150,honeyssitneat.com,1,Southern;American (Traditional),4,Northern Liberties
sabrina__ cafe,1804 Callowhill St,Philadelphia,PA,19130,(215) 636-9061,sabrinascafe.com,1,Breakfast & Brunch;American (New);Cafes,4,Spring Garden; Fairmount; Art Museum District; Logan Square; Franklintown
imunch cafe,1233 N 31st St,Philadelphia,PA,19121,(215) 236-8624,imunchcafe.com,0,Coffee & Tea;Breakfast & Brunch;Sandwiches,4,Brewerytown
lorenzo pizza,900 Christian St,Philadelphia,PA,19147,(215) 922-2540,lorenzospizza.net,0,Pizza;Cheesesteaks;Burgers,4,Italian Market; Bella Vista
devon seafood grill,Rittenhouse Square 225 S 18th St,Philadelphia,PA,19103,(215) 546-5940,devonseafood.com,1,Bars;Seafood,4,Rittenhouse Square
brick and mortar,315 N 12th St,Philadelphia,PA,19107,(215) 923-1596,brickandmortarphilly.com,1,Cocktail Bars;American (Traditional),4,Callowhill
wrap shack,120 S 18th St,Philadelphia,PA,19103,(215) 569-1666,wrapshackpa.com,0,Sandwiches;Sports Bars;Ethnic Food,3.5,Rittenhouse Square; Penn Center
chloe,232 Arch St,Philadelphia,PA,19106,(215) 629-2337,chloebyob.com,1,American (New),4,Old City
jake__ sandwich board,122 S 12th St,Philadelphia,PA,19107,(215) 922-0102,jakessandwichboard.com,0,Sandwiches,3.5,Market East
new deck tavern,3408 Sansom St,Philadelphia,PA,19104,(215) 386-4600,newdecktavern.com,1,American (Traditional);Irish;Gastropubs,3.5,University City
spasso italian grill,34 S Front St,Philadelphia,PA,19106,(215) 592-7661,spassoitaliangrill.com,1,Italian;Seafood,4,Old City
primo hoagies,2043 Chestnut St,Philadelphia,PA,19103,(215) 496-0540,primohoagies.com,0,Sandwiches,4,Rittenhouse Square; Penn Center
cantina dos segundos,931 N 2nd St,Philadelphia,PA,19123,(215) 629-0500,cantinadossegundos.com,1,Mexican;Bars;Breakfast & Brunch,4,Northern Liberties
marrakesh,517 S Leithgow St,Philadelphia,PA,19147,(215) 925-5929,marrakesheastcoast.com,1,Moroccan;Mediterranean,4.5,Society Hill
e mei restaurant,915 Arch St,Philadelphia,PA,19107,(215) 627-2500,emeirestaurant.com,1,Chinese,4,Chinatown
byrne__ tavern,3301 Richmond St,Philadelphia,PA,19134,(215) 423-3444,byrnestavern.net,1,Irish;Chicken Wings,4,Port Richmond; Kensington
cocos,112 S 8th St,Philadelphia,PA,19107,(215) 923-0123,cocosphilly.com,1,Pubs;American (New),3.5,Market East
tommy dinic__,Reading Terminal Market 1136 Arch St,Philadelphia,PA,19147,(215) 923-6175,tommydinics.com,0,American (Traditional);Sandwiches,4,Market East
bardot cafe,447 Poplar St,Philadelphia,PA,19123,(267) 639-4761,bardotcafe.com,1,American (New);Cafes,4.5,Northern Liberties
zio__ brick oven pizzeria,111 S 13th St,Philadelphia,PA,19107,(215) 627-1615,ziosbrickoven.com,0,Pizza;Italian,3.5,Market East
little nonna__,1234 Locust St,Philadelphia,PA,19107,(215) 546-2100,littlenonnas.com,1,Italian,4,Washington Square West
tuscany cafe,230 S Broad St,Philadelphia,PA,19102,(215) 964-9176,tuscanycafe.org,0,Cafes,4.5,Rittenhouse Square; Avenue of the Arts South
falls taproom,3749 Midvale Ave,Philadelphia,PA,19129,(215) 849-1222,fallstaproomphilly.com,1,Gastropubs;Music Venues;American (New),3.5,East Falls
talula__ garden,210 W Washington Sq,Philadelphia,PA,19106,(215) 592-7787,talulasgarden.com,1,American (New),4.5,Washington Square West; Market East
perch pub,1345 Locust St,Philadelphia,PA,19107,(215) 546-4090,perchpub.com,1,Pubs;Breakfast & Brunch,3.5,Washington Square West; Avenue of the Arts South
pub & kitchen,1946 Lombard St,Philadelphia,PA,19146,(215) 545-0350,thepubandkitchen.com,1,Pubs;American (New),3.5,Rittenhouse Square
bank & bourbon,1200 Market St,Philadelphia,PA,19107,(215) 231-7300,bankandbourbon.com/index.html,1,American (New);Gastropubs,4,Market East
branzino italian ristorante,261 S 17th St,Philadelphia,PA,19103,(215) 790-0103,branzinophilly.com,1,Italian,3,Rittenhouse Square
seulanga,1838 S 18 St,Philadelphia,PA,19145,(267) 357-4635,seulangacafe.com,0,Indonesian,4,Point Breeze
copabanana,4000 Spruce St,Philadelphia,PA,19104,(215) 382-1330,copabanana.com,1,Bars;American (Traditional),3,University City; Spruce Hill
gusto pizzeria,240 S 22nd St,Philadelphia,PA,19103,(215) 546-7200,gustopizzeria.com,0,Pizza;Italian;Sandwiches,4,Rittenhouse Square; Fitler Square
rembrandt__ restaurant & pub,741 N 23rd St,Philadelphia,PA,19130,(215) 763-2228,rembrandts.com,1,Bars;American (Traditional),3.5,Fairmount; Art Museum District
distrito,3945 Chestnut St,Philadelphia,PA,19104,(215) 222-1657,philadelphia.distritorestaura_,1,Mexican;Bars,4,University City
southgate,1801 Lombard St,Philadelphia,PA,19146,(215) 560-8443,southgatephilly.com,1,Korean;Gastropubs,4,Rittenhouse Square
xi__n sizzling woks,902 Arch St,Philadelphia,PA,19107,(215) 925-1688,xian-sizzlingwoks.com,1,Chinese,4,Chinatown
jose pistola__,263 S. 15th St.,Philadelphia,PA,19102,(215) 545-4101,josepistolas.com,1,Mexican;Bars,3.5,Rittenhouse Square; Avenue of the Arts South
aksum,4630 Baltimore Ave,Philadelphia,PA,19143,(267) 275-8195,aksumcafe.com,1,Mediterranean,4,Cedar Park
tamarind,117 South St,Philadelphia,PA,19147,(215) 925-2764,tamarindsouthstreet.com/new,1,Thai,4,Society Hill
pamir grill kabob,719 Sansom St,Philadelphia,PA,19106,(267) 819-2495,pamirgrillkabob.com,1,Afghan,4,Market East
luke__ lobster,130 S 17th St,Philadelphia,PA,19103,(215) 564-1415,lukeslobster.com/philly,1,Seafood,4.5,Rittenhouse Square; Penn Center
han dynasty,123 Chestnut St,Philadelphia,PA,19106,(215) 922-1888,handynasty.net,1,Szechuan,4,Old City
pyt,The Piazza At Schmidts 1050 N Hancock St,Philadelphia,PA,19123,(215) 964-9009,pytburger.com,1,Burgers;Bars,3,Northern Liberties
quetta halal market,500 S 23rd St,Philadelphia,PA,19146,(215) 735-8185,quettahalalmeats.com,0,Meat Shops;Halal,4.5,Rittenhouse Square; Fitler Square
kraftwork,541 E Girard Ave,Philadelphia,PA,19125,(215) 739-1700,kraftworkbar.com,1,Gastropubs,4,Fishtown
zahav,237 St James Pl,Philadelphia,PA,19106,(215) 625-8800,zahavrestaurant.com,1,Middle Eastern,4.5,Society Hill
madira bar & grill,1252 S 21st St,Philadelphia,PA,19146,(215) 551-0107,madirabarandgrill.com,0,American (Traditional);Pubs,4.5,Point Breeze
lloyd,529 E Girard Ave,Philadelphia,PA,19125,(215) 425-4600,lloydwhiskeybar.com,1,American (New);Cocktail Bars;Gastropubs,4,Fishtown
moctezuma restaurant,1108 S 9th St,Philadelphia,PA,19147,(215) 218-4008,moctezumarestaurant.com,0,Mexican,4,Bella Vista
fare,2028 Fairmount Ave,Philadelphia,PA,19130,(215) 763-5500,farerestaurant.com,1,American (New);Seafood;Wine Bars,3.5,Francisville; Fairmount
desi chaat house,501 S 42nd St,Philadelphia,PA,19104,(215) 386-1999,desichaathouse.us,0,Indian,4,University City; Spruce Hill
gyu-kaku japanese bbq,1901 Callowhill St,Philadelphia,PA,19130,(267) 603-9482,gyu-kaku.com/#!philadelphia/c_,1,Japanese;Barbeque,3.5,Spring Garden; Fairmount; Art Museum District; Logan Square
waterfront gourmet cafe & deli,5 N Christopher Columbus Blvd,Philadelphia,PA,19106,(267) 227-1994,waterfrontgourmet.com,0,Cafes;Delis,4,Penn's Landing
con murphy__,1700 Benjamin Franklin Pkwy,Philadelphia,PA,19103,(267) 687-1128,conmurphyspub.com,1,Irish;Pubs;Sports Bars,3.5,Penn Center; Art Museum District; Logan Square
falafel hummus,402 E Girard Ave,Philadelphia,PA,19125,(215) 291-5066,falafelhummusphiladelphia.com,0,Mediterranean;Grocery;Vegetarian,4,Fishtown
llama tooth,1033 Spring Garden St,Philadelphia,PA,19123,(267) 639-4582,llamatooth.com,1,American (New),3.5,Spring Garden
balkan express restaurant,2237 Grays Ferry Ave,Philadelphia,PA,19146,(215) 545-1255,balkanexpressrestaurant.com,1,Mediterranean,4.5,Graduate Hospital
ray__ café & teahouse,141 N 9th St,Philadelphia,PA,19107,(215) 922-5122,rayscafe.com,1,Coffee & Tea;Chinese,4.5,Chinatown
aldine,1901 Chestnut St,Philadelphia,PA,19103,(215) 454-6529,aldinerestaurant.com,1,American (New),4,Rittenhouse Square; Penn Center
nan zhou hand drawn noodle house,1022 Race St,Philadelphia,PA,19107,(215) 923-1550,nanzhounoodlehouse.com,0,Chinese;Comfort Food,4,Chinatown
ishkabibble__,337 South St,Philadelphia,PA,19147,(215) 923-4337,philacheesesteak.com,0,Cheesesteaks;Burgers;Pizza,4,Society Hill
dmitri__,944 N 2nd St,Philadelphia,PA,19123,(215) 592-4550,dmitrisrestaurant.com,1,Greek;Mediterranean,4,Northern Liberties
breezy__ cafe,1200 Point Breeze Ave,Philadelphia,PA,19146,(267) 858-4186,breezyscafephilly.com,0,Cafes;Vegan;Sandwiches,4.5,Point Breeze
bourbon & branch,705 N 2nd St,Philadelphia,PA,19123,(215) 238-0660,bourbonandbranchphilly.com,1,Bars;American (Traditional),4,Northern Liberties
margherita pizzeria,60 S 2nd St,Philadelphia,PA,19106,(215) 922-7053,margheritapizzamenu.com,0,Pizza,3.5,Old City
petruce et al,1121 Walnut St,Philadelphia,PA,19107,(267) 225-8232,petrucephilly.com,1,American (New),4,Market East
logan square pizza & grill,161 N 21 St,Philadelphia,PA,19103,(215) 496-9111,logansquarepizzangrill.com,0,Pizza,3.5,Penn Center; Art Museum District; Logan Square
yellowtail,1218 Pine St,Philadelphia,PA,19107,(215) 875-9555,yellowtailphilly.com,1,Sushi Bars,3.5,Washington Square West
pennsylvania 6,114 S 12th St,Philadelphia,PA,19107,(267) 639-5606,pennsylvania6philly.com,1,American (New),4,Market East
imli indian kitchen,769 E Passyunk Ave,Philadelphia,PA,19147,(267) 858-4277,imlikitchen.com,1,Indian,4.5,Queen Village
shake shack,2000 Sansom St,Philadelphia,PA,19103,(215) 809-1742,shakeshack.com,1,Burgers;Ice Cream & Frozen Yogurt;Hot Dogs,3.5,Rittenhouse Square; Penn Center
spice c,131 N 10th St,Philadelphia,PA,19107,(215) 923-2222,spicecnoodle.com,0,Chinese;Comfort Food,4,Chinatown
